--2017-05-08 02:00:02--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 22800K .......... .......... .......... .......... .......... 22%  396M 4s
 22850K .......... .......... .......... .......... .......... 22% 28.0M 4s
 22900K .......... .......... .......... .......... .......... 22% 4.87M 4s
 22950K .......... .......... .......... .......... .......... 22% 66.7M 4s
 23000K .......... .......... .......... .......... .......... 22%  154M 4s
 23050K .......... .......... .......... .......... .......... 22%  235M 4s
 23100K .......... .......... .......... .......... .......... 22%  132M 3s
 23150K .......... .......... .......... .......... .......... 22% 91.2M 3s
 23200K .......... .......... .......... .......... .......... 22% 58.6M 3s
 23250K .......... .......... .......... .......... .......... 22% 79.2M 3s
 23300K .......... .......... .......... .......... .......... 22% 29.3M 3s
 23350K .......... .......... .......... .......... .......... 22%  130M 3s
 23400K .......... .......... .......... .......... .......... 22%  124M 3s
 23450K .......... .......... .......... .......... .......... 22%  153M 3s
 23500K .......... .......... .......... .......... .......... 22% 13.9M 3s
 23550K .......... .......... .......... .......... .......... 23%  311M 3s
 23600K .......... .......... .......... .......... .......... 23%  457M 3s
 23650K .......... .......... .......... .......... .......... 23%  459M 3s
 23700K .......... .......... .......... .......... .......... 23%  458M 3s
 23750K .......... .......... .......... .......... .......... 23% 39.6M 3s
 23800K .......... .......... .......... .......... .......... 23% 21.3M 3s
 23850K .......... .......... .......... .......... .......... 23% 86.9M 3s
 23900K .......... .......... .......... .......... .......... 23% 51.7M 3s
 23950K .......... .......... .......... .......... .......... 23%  129M 3s
 24000K .......... .......... .......... .......... .......... 23%  143M 3s
 24050K .......... .......... .......... .......... .......... 23% 77.5M 3s
 24100K .......... .......... .......... .......... .......... 23% 20.2M 3s
 24150K .......... .......... .......... .......... .......... 23%  126M 3s
 24200K .......... .......... .......... .......... .......... 23% 52.8M 3s
 24250K .......... .......... .......... .......... .......... 23%  114M 3s
 24300K .......... .......... .......... .......... .......... 23%  129M 3s
 24350K .......... .......... .......... .......... .......... 23%  150M 3s
 24400K .......... .......... .......... .......... .......... 23%  173M 3s
 24450K .......... .......... .......... .......... .......... 23% 17.0M 3s
 24500K .......... .......... .......... .......... .......... 23%  129M 3s
 24550K .......... .......... .......... .......... .......... 24%  152M 3s
 24600K .......... .......... .......... .......... .......... 24%  162M 3s
 24650K .......... .......... .......... .......... .......... 24% 90.2M 3s
 24700K .......... .......... .......... .......... .......... 24%  354M 3s
 24750K .......... .......... .......... .......... .......... 24%  461M 3s
 24800K .......... .......... .......... .......... .......... 24% 18.0M 3s
 24850K .......... .......... .......... .......... .......... 24%  155M 3s
 24900K .......... .......... .......... .......... .......... 24% 41.6M 3s
 24950K .......... .......... .......... .......... .......... 24% 97.2M 3s
 25000K .......... .......... .......... .......... .......... 24%  151M 3s
 25050K .......... .......... .......... .......... .......... 24% 16.7M 3s
 25100K .......... .......... .......... .......... .......... 24%  114M 3s
 25150K .......... .......... .......... .......... .......... 24% 75.2M 3s
 25200K .......... .......... .......... .......... .......... 24%  131M 3s
 25250K .......... .......... .......... .......... .......... 24% 68.9M 3s
 25300K .......... .......... .......... .......... .......... 24%  120M 3s
 25350K .......... .......... .......... .......... .......... 24%  118M 3s
 25400K .......... .......... .......... .......... .......... 24%  119M 3s
 25450K .......... .......... .......... .......... .......... 24% 16.2M 3s
 25500K .......... .......... .......... .......... .......... 24%  161M 3s
 25550K .......... .......... .......... .......... .......... 25%  161M 3s
 25600K .......... .......... .......... .......... .......... 25%  168M 3s
 25650K .......... .......... .......... .......... .......... 25%  422M 3s
 25700K .......... .......... .......... .......... .......... 25%  463M 3s
 25750K .......... .......... .......... .......... .......... 25% 5.92M 3s
 25800K .......... .......... .......... .......... .......... 25%  113M 3s
 25850K .......... .......... .......... .......... .......... 25%  112M 3s
 25900K .......... .......... .......... .......... .......... 25%  103M 3s
 25950K .......... .......... .......... .......... .......... 25% 97.9M 3s
 26000K .......... .......... .......... .......... .......... 25% 24.6M 3s
 26050K .......... .......... .......... .......... .......... 25%  119M 3s
 26100K .......... .......... .......... .......... .......... 25%  121M 3s
 26150K .......... .......... .......... .......... .......... 25% 83.2M 3s
 26200K .......... .......... .......... .......... .......... 25%  122M 3s
 26250K .......... .......... .......... .......... .......... 25%  127M 3s
 26300K .......... .......... .......... .......... .......... 25% 62.8M 3s
 26350K .......... .......... .......... .......... .......... 25% 77.9M 3s
 26400K .......... .......... .......... .......... .......... 25% 97.3M 3s
 26450K .......... .......... .......... .......... .......... 25% 86.7M 3s
 26500K .......... .......... .......... .......... .......... 25%  114M 3s
 26550K .......... .......... .......... .......... .......... 25%  165M 3s
 26600K .......... .......... .......... .......... .......... 26% 20.9M 3s
 26650K .......... .......... .......... .......... .......... 26% 88.0M 3s
 26700K .......... .......... .......... .......... .......... 26% 71.6M 3s
 26750K .......... .......... .......... .......... .......... 26% 25.7M 3s
 26800K .......... .......... .......... .......... .......... 26%  132M 3s
 26850K .......... .......... .......... .......... .......... 26%  133M 3s
 26900K .......... .......... .......... .......... .......... 26%  150M 3s
 26950K .......... .......... .......... .......... .......... 26% 84.4M 3s
 27000K .......... .......... .......... .......... .......... 26%  270M 3s
 27050K .......... .......... .......... .......... .......... 26% 79.9M 3s
 27100K .......... .......... .......... .......... .......... 26% 14.2M 3s
 27150K .......... .......... .......... .......... .......... 26%  131M 3s
 27200K .......... .......... .......... .......... .......... 26% 99.8M 3s
 27250K .......... .......... .......... .......... .......... 26%  117M 3s
 27300K .......... .......... .......... .......... .......... 26% 21.6M 3s
 27350K .......... .......... .......... .......... .......... 26%  378M 3s
 27400K .......... .......... .......... .......... .......... 26% 14.3M 3s
 27450K .......... .......... .......... .......... .......... 26%  111M 3s
 27500K .......... .......... .......... .......... .......... 26%  141M 3s
 27550K .......... .......... .......... .......... .......... 26%  231M 3s
 27600K .......... .......... .......... .......... .......... 27%  147M 3s
 27650K .......... .......... .......... .......... .......... 27%  332M 3s
 27700K .......... .......... .......... .......... .......... 27% 92.3M 3s
 27750K .......... .......... .......... .......... .......... 27% 13.5M 3s
 27800K .......... .......... .......... .......... .......... 27%  416M 3s
 27850K .......... .......... .......... .......... .......... 27%  306M 3s
 27900K .......... .......... .......... .......... .......... 27%  449M 3s
 27950K .......... .......... .......... .......... .......... 27%  466M 3s
 28000K .......... .......... .......... .......... .......... 27%  465M 3s
 28050K .......... .......... .......... .......... .......... 27% 43.3M 3s
 28100K .......... .......... .......... .......... .......... 27% 42.7M 3s
 28150K .......... .......... .......... .......... .......... 27%  100M 3s
 28200K .......... .......... .......... .......... .......... 27%  132M 3s
 28250K .......... .......... .......... .......... .......... 27%  107M 3s
 28300K .......... .......... .......... .......... .......... 27% 68.1M 3s
 28350K .......... .......... .......... .......... .......... 27%  113M 3s
 28400K .......... .......... .......... .......... .......... 27%  146M 3s
 28450K .......... .......... .......... .......... .......... 27%  264M 3s
 28500K .......... .......... .......... .......... .......... 27% 16.1M 3s
 28550K .......... .......... .......... .......... .......... 27%  371M 3s
 28600K .......... .......... .......... .......... .......... 27%  423M 3s
 28650K .......... .......... .......... .......... .......... 28% 5.75M 3s
 28700K .......... .......... .......... .......... .......... 28%  130M 3s
 28750K .......... .......... .......... .......... .......... 28% 48.5M 3s
 28800K .......... .......... .......... .......... .......... 28%  131M 3s
 28850K .......... .......... .......... .......... .......... 28%  359M 3s
 28900K .......... .......... .......... .......... .......... 28% 14.0M 3s
 28950K .......... .......... .......... .......... .......... 28%  147M 3s
 29000K .......... .......... .......... .......... .......... 28% 48.2M 3s
 29050K .......... .......... .......... .......... .......... 28%  138M 3s
 29100K .......... .......... .......... .......... .......... 28% 54.9M 3s
 29150K .......... .......... .......... .......... .......... 28%  113M 3s
 29200K .......... .......... .......... .......... .......... 28%  114M 3s
 29250K .......... .......... .......... .......... .......... 28%  105M 3s
 29300K .......... .......... .......... .......... .......... 28%  115M 3s
 29350K .......... .......... .......... .......... .......... 28%  165M 3s
