--2017-05-05 02:00:02--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 22800K .......... .......... .......... .......... .......... 22%  180M 3s
 22850K .......... .......... .......... .......... .......... 22% 10.6M 3s
 22900K .......... .......... .......... .......... .......... 22%  120M 3s
 22950K .......... .......... .......... .......... .......... 22%  129M 3s
 23000K .......... .......... .......... .......... .......... 22%  154M 3s
 23050K .......... .......... .......... .......... .......... 22%  151M 3s
 23100K .......... .......... .......... .......... .......... 22%  165M 3s
 23150K .......... .......... .......... .......... .......... 22% 7.96M 3s
 23200K .......... .......... .......... .......... .......... 22%  238M 3s
 23250K .......... .......... .......... .......... .......... 22%  428M 3s
 23300K .......... .......... .......... .......... .......... 22%  450M 3s
 23350K .......... .......... .......... .......... .......... 22%  448M 3s
 23400K .......... .......... .......... .......... .......... 22%  391M 3s
 23450K .......... .......... .......... .......... .......... 22%  458M 3s
 23500K .......... .......... .......... .......... .......... 22%  455M 3s
 23550K .......... .......... .......... .......... .......... 23%  460M 3s
 23600K .......... .......... .......... .......... .......... 23% 9.93M 3s
 23650K .......... .......... .......... .......... .......... 23%  121M 3s
 23700K .......... .......... .......... .......... .......... 23%  152M 3s
 23750K .......... .......... .......... .......... .......... 23%  143M 3s
 23800K .......... .......... .......... .......... .......... 23%  101M 3s
 23850K .......... .......... .......... .......... .......... 23%  190M 3s
 23900K .......... .......... .......... .......... .......... 23%  191M 3s
 23950K .......... .......... .......... .......... .......... 23%  143M 3s
 24000K .......... .......... .......... .......... .......... 23% 7.15M 3s
 24050K .......... .......... .......... .......... .......... 23%  296M 3s
 24100K .......... .......... .......... .......... .......... 23%  429M 3s
 24150K .......... .......... .......... .......... .......... 23%  458M 3s
 24200K .......... .......... .......... .......... .......... 23%  387M 3s
 24250K .......... .......... .......... .......... .......... 23%  437M 3s
 24300K .......... .......... .......... .......... .......... 23% 14.5M 3s
 24350K .......... .......... .......... .......... .......... 23%  110M 3s
 24400K .......... .......... .......... .......... .......... 23%  117M 3s
 24450K .......... .......... .......... .......... .......... 23% 47.3M 3s
 24500K .......... .......... .......... .......... .......... 23%  180M 3s
 24550K .......... .......... .......... .......... .......... 24%  140M 3s
 24600K .......... .......... .......... .......... .......... 24%  169M 3s
 24650K .......... .......... .......... .......... .......... 24%  126M 3s
 24700K .......... .......... .......... .......... .......... 24% 11.5M 3s
 24750K .......... .......... .......... .......... .......... 24%  431M 3s
 24800K .......... .......... .......... .......... .......... 24%  224M 3s
 24850K .......... .......... .......... .......... .......... 24%  148M 3s
 24900K .......... .......... .......... .......... .......... 24%  264M 3s
 24950K .......... .......... .......... .......... .......... 24%  386M 3s
 25000K .......... .......... .......... .......... .......... 24%  459M 3s
 25050K .......... .......... .......... .......... .......... 24%  458M 3s
 25100K .......... .......... .......... .......... .......... 24%  396M 3s
 25150K .......... .......... .......... .......... .......... 24%  459M 3s
 25200K .......... .......... .......... .......... .......... 24% 17.3M 3s
 25250K .......... .......... .......... .......... .......... 24% 92.6M 3s
 25300K .......... .......... .......... .......... .......... 24%  145M 3s
 25350K .......... .......... .......... .......... .......... 24% 58.8M 3s
 25400K .......... .......... .......... .......... .......... 24%  165M 3s
 25450K .......... .......... .......... .......... .......... 24%  145M 3s
 25500K .......... .......... .......... .......... .......... 24%  139M 3s
 25550K .......... .......... .......... .......... .......... 25% 17.4M 3s
 25600K .......... .......... .......... .......... .......... 25%  414M 3s
 25650K .......... .......... .......... .......... .......... 25%  460M 3s
 25700K .......... .......... .......... .......... .......... 25%  395M 3s
 25750K .......... .......... .......... .......... .......... 25% 12.1M 3s
 25800K .......... .......... .......... .......... .......... 25% 42.3M 3s
 25850K .......... .......... .......... .......... .......... 25%  112M 3s
 25900K .......... .......... .......... .......... .......... 25%  143M 3s
 25950K .......... .......... .......... .......... .......... 25%  139M 3s
 26000K .......... .......... .......... .......... .......... 25%  158M 3s
 26050K .......... .......... .......... .......... .......... 25% 13.0M 3s
 26100K .......... .......... .......... .......... .......... 25% 15.7M 3s
 26150K .......... .......... .......... .......... .......... 25%  179M 3s
 26200K .......... .......... .......... .......... .......... 25%  380M 3s
 26250K .......... .......... .......... .......... .......... 25%  454M 3s
 26300K .......... .......... .......... .......... .......... 25%  455M 3s
 26350K .......... .......... .......... .......... .......... 25% 36.2M 2s
 26400K .......... .......... .......... .......... .......... 25% 72.0M 2s
 26450K .......... .......... .......... .......... .......... 25% 53.7M 2s
 26500K .......... .......... .......... .......... .......... 25% 98.3M 2s
 26550K .......... .......... .......... .......... .......... 25%  198M 2s
 26600K .......... .......... .......... .......... .......... 26%  179M 2s
 26650K .......... .......... .......... .......... .......... 26%  148M 2s
 26700K .......... .......... .......... .......... .......... 26% 27.9M 2s
 26750K .......... .......... .......... .......... .......... 26%  130M 2s
 26800K .......... .......... .......... .......... .......... 26%  237M 2s
 26850K .......... .......... .......... .......... .......... 26%  159M 2s
 26900K .......... .......... .......... .......... .......... 26%  199M 2s
 26950K .......... .......... .......... .......... .......... 26% 10.5M 2s
 27000K .......... .......... .......... .......... .......... 26% 69.6M 2s
 27050K .......... .......... .......... .......... .......... 26%  219M 2s
 27100K .......... .......... .......... .......... .......... 26% 97.1M 2s
 27150K .......... .......... .......... .......... .......... 26% 16.9M 2s
 27200K .......... .......... .......... .......... .......... 26% 14.4M 2s
 27250K .......... .......... .......... .......... .......... 26%  155M 2s
 27300K .......... .......... .......... .......... .......... 26%  187M 2s
 27350K .......... .......... .......... .......... .......... 26%  149M 2s
 27400K .......... .......... .......... .......... .......... 26%  142M 2s
 27450K .......... .......... .......... .......... .......... 26%  215M 2s
 27500K .......... .......... .......... .......... .......... 26%  172M 2s
 27550K .......... .......... .......... .......... .......... 26% 23.5M 2s
 27600K .......... .......... .......... .......... .......... 27%  178M 2s
 27650K .......... .......... .......... .......... .......... 27%  205M 2s
 27700K .......... .......... .......... .......... .......... 27%  170M 2s
 27750K .......... .......... .......... .......... .......... 27%  155M 2s
 27800K .......... .......... .......... .......... .......... 27%  156M 2s
 27850K .......... .......... .......... .......... .......... 27%  168M 2s
 27900K .......... .......... .......... .......... .......... 27%  181M 2s
 27950K .......... .......... .......... .......... .......... 27%  130M 2s
 28000K .......... .......... .......... .......... .......... 27% 8.23M 2s
 28050K .......... .......... .......... .......... .......... 27%  130M 2s
 28100K .......... .......... .......... .......... .......... 27%  158M 2s
 28150K .......... .......... .......... .......... .......... 27%  157M 2s
 28200K .......... .......... .......... .......... .......... 27%  246M 2s
 28250K .......... .......... .......... .......... .......... 27%  194M 2s
 28300K .......... .......... .......... .......... .......... 27%  416M 2s
 28350K .......... .......... .......... .......... .......... 27%  452M 2s
 28400K .......... .......... .......... .......... .......... 27%  456M 2s
 28450K .......... .......... .......... .......... .......... 27%  367M 2s
 28500K .......... .......... .......... .......... .......... 27%  455M 2s
 28550K .......... .......... .......... .......... .......... 27%  458M 2s
 28600K .......... .......... .......... .......... .......... 27% 10.1M 2s
 28650K .......... .......... .......... .......... .......... 28% 93.0M 2s
 28700K .......... .......... .......... .......... .......... 28%  125M 2s
 28750K .......... .......... .......... .......... .......... 28% 87.7M 2s
 28800K .......... .......... .......... .......... .......... 28%  144M 2s
 28850K .......... .......... .......... .......... .......... 28% 16.6M 2s
 28900K .......... .......... .......... .......... .......... 28%  141M 2s
 28950K .......... .......... .......... .......... .......... 28% 15.6M 2s
 29000K .......... .......... .......... .......... .......... 28%  109M 2s
 29050K .......... .......... .......... .......... .......... 28%  106M 2s
 29100K .......... .......... .......... .......... .......... 28%  112M 2s
 29150K .......... .......... .......... .......... .......... 28%  127M 2s
 29200K .......... .......... .......... .......... .......... 28% 58.6M 2s
 29250K .......... .......... .......... .......... .......... 28%  139M 2s
 29300K .......... .......... .......... .......... .......... 28% 55.7M 2s
 29350K .......... .......... .......... .......... .......... 28%  140M 2s
 29400K .......... .......... .......... .......... .......... 28% 94.9M 2s
