--2017-05-01 22:02:37--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 22750K .......... .......... .......... .......... .......... 22%  148M 3s
 22800K .......... .......... .......... .......... .......... 22%  112M 3s
 22850K .......... .......... .......... .......... .......... 22% 2.64M 3s
 22900K .......... .......... .......... .......... .......... 22%  110M 3s
 22950K .......... .......... .......... .......... .......... 22%  109M 3s
 23000K .......... .......... .......... .......... .......... 22% 97.1M 3s
 23050K .......... .......... .......... .......... .......... 22%  118M 3s
 23100K .......... .......... .......... .......... .......... 22% 66.2M 3s
 23150K .......... .......... .......... .......... .......... 22%  160M 3s
 23200K .......... .......... .......... .......... .......... 22%  135M 3s
 23250K .......... .......... .......... .......... .......... 22%  102M 3s
 23300K .......... .......... .......... .......... .......... 22%  138M 3s
 23350K .......... .......... .......... .......... .......... 22% 95.6M 3s
 23400K .......... .......... .......... .......... .......... 22%  122M 3s
 23450K .......... .......... .......... .......... .......... 22%  117M 3s
 23500K .......... .......... .......... .......... .......... 22% 96.9M 3s
 23550K .......... .......... .......... .......... .......... 23%  104M 3s
 23600K .......... .......... .......... .......... .......... 23% 84.9M 3s
 23650K .......... .......... .......... .......... .......... 23%  144M 3s
 23700K .......... .......... .......... .......... .......... 23%  127M 3s
 23750K .......... .......... .......... .......... .......... 23%  118M 3s
 23800K .......... .......... .......... .......... .......... 23% 97.6M 3s
 23850K .......... .......... .......... .......... .......... 23%  110M 3s
 23900K .......... .......... .......... .......... .......... 23%  115M 3s
 23950K .......... .......... .......... .......... .......... 23% 99.1M 3s
 24000K .......... .......... .......... .......... .......... 23%  122M 3s
 24050K .......... .......... .......... .......... .......... 23% 91.4M 3s
 24100K .......... .......... .......... .......... .......... 23%  127M 3s
 24150K .......... .......... .......... .......... .......... 23% 97.3M 3s
 24200K .......... .......... .......... .......... .......... 23% 12.7M 3s
 24250K .......... .......... .......... .......... .......... 23%  110M 3s
 24300K .......... .......... .......... .......... .......... 23% 75.2M 3s
 24350K .......... .......... .......... .......... .......... 23% 80.3M 3s
 24400K .......... .......... .......... .......... .......... 23% 81.0M 3s
 24450K .......... .......... .......... .......... .......... 23% 78.3M 3s
 24500K .......... .......... .......... .......... .......... 23% 73.0M 3s
 24550K .......... .......... .......... .......... .......... 24% 9.40M 3s
 24600K .......... .......... .......... .......... .......... 24% 53.0M 3s
 24650K .......... .......... .......... .......... .......... 24% 78.7M 3s
 24700K .......... .......... .......... .......... .......... 24% 60.8M 3s
 24750K .......... .......... .......... .......... .......... 24% 79.5M 3s
 24800K .......... .......... .......... .......... .......... 24% 64.5M 3s
 24850K .......... .......... .......... .......... .......... 24% 98.6M 3s
 24900K .......... .......... .......... .......... .......... 24% 62.5M 3s
 24950K .......... .......... .......... .......... .......... 24% 86.4M 3s
 25000K .......... .......... .......... .......... .......... 24% 76.7M 3s
 25050K .......... .......... .......... .......... .......... 24% 2.62M 3s
 25100K .......... .......... .......... .......... .......... 24%  122M 3s
 25150K .......... .......... .......... .......... .......... 24%  107M 3s
 25200K .......... .......... .......... .......... .......... 24% 97.6M 3s
 25250K .......... .......... .......... .......... .......... 24%  122M 3s
 25300K .......... .......... .......... .......... .......... 24% 83.3M 3s
 25350K .......... .......... .......... .......... .......... 24%  116M 3s
 25400K .......... .......... .......... .......... .......... 24%  107M 3s
 25450K .......... .......... .......... .......... .......... 24% 95.4M 3s
 25500K .......... .......... .......... .......... .......... 24%  115M 3s
 25550K .......... .......... .......... .......... .......... 25%  121M 3s
 25600K .......... .......... .......... .......... .......... 25%  102M 3s
 25650K .......... .......... .......... .......... .......... 25%  117M 3s
 25700K .......... .......... .......... .......... .......... 25%  102M 3s
 25750K .......... .......... .......... .......... .......... 25%  103M 3s
 25800K .......... .......... .......... .......... .......... 25%  116M 3s
 25850K .......... .......... .......... .......... .......... 25% 94.3M 3s
 25900K .......... .......... .......... .......... .......... 25%  114M 3s
 25950K .......... .......... .......... .......... .......... 25%  136M 3s
 26000K .......... .......... .......... .......... .......... 25%  102M 3s
 26050K .......... .......... .......... .......... .......... 25% 79.4M 3s
 26100K .......... .......... .......... .......... .......... 25%  168M 3s
 26150K .......... .......... .......... .......... .......... 25%  102M 3s
 26200K .......... .......... .......... .......... .......... 25%  117M 2s
 26250K .......... .......... .......... .......... .......... 25%  109M 2s
 26300K .......... .......... .......... .......... .......... 25%  112M 2s
 26350K .......... .......... .......... .......... .......... 25% 94.9M 2s
 26400K .......... .......... .......... .......... .......... 25% 92.1M 2s
 26450K .......... .......... .......... .......... .......... 25%  150M 2s
 26500K .......... .......... .......... .......... .......... 25% 17.9M 2s
 26550K .......... .......... .......... .......... .......... 25% 97.8M 2s
 26600K .......... .......... .......... .......... .......... 26% 93.1M 2s
 26650K .......... .......... .......... .......... .......... 26%  101M 2s
 26700K .......... .......... .......... .......... .......... 26% 99.7M 2s
 26750K .......... .......... .......... .......... .......... 26%  105M 2s
 26800K .......... .......... .......... .......... .......... 26%  118M 2s
 26850K .......... .......... .......... .......... .......... 26% 86.8M 2s
 26900K .......... .......... .......... .......... .......... 26%  121M 2s
 26950K .......... .......... .......... .......... .......... 26% 9.70M 2s
 27000K .......... .......... .......... .......... .......... 26% 29.3M 2s
 27050K .......... .......... .......... .......... .......... 26%  111M 2s
 27100K .......... .......... .......... .......... .......... 26%  127M 2s
 27150K .......... .......... .......... .......... .......... 26% 85.8M 2s
 27200K .......... .......... .......... .......... .......... 26% 64.4M 2s
 27250K .......... .......... .......... .......... .......... 26%  121M 2s
 27300K .......... .......... .......... .......... .......... 26%  160M 2s
 27350K .......... .......... .......... .......... .......... 26%  161M 2s
 27400K .......... .......... .......... .......... .......... 26% 85.4M 2s
 27450K .......... .......... .......... .......... .......... 26%  139M 2s
 27500K .......... .......... .......... .......... .......... 26%  114M 2s
 27550K .......... .......... .......... .......... .......... 26% 2.66M 2s
 27600K .......... .......... .......... .......... .......... 27% 84.8M 2s
 27650K .......... .......... .......... .......... .......... 27%  118M 2s
 27700K .......... .......... .......... .......... .......... 27%  123M 2s
 27750K .......... .......... .......... .......... .......... 27% 98.5M 2s
 27800K .......... .......... .......... .......... .......... 27%  104M 2s
 27850K .......... .......... .......... .......... .......... 27%  120M 2s
 27900K .......... .......... .......... .......... .......... 27%  104M 2s
 27950K .......... .......... .......... .......... .......... 27%  114M 2s
 28000K .......... .......... .......... .......... .......... 27%  105M 2s
 28050K .......... .......... .......... .......... .......... 27%  112M 2s
 28100K .......... .......... .......... .......... .......... 27%  111M 2s
 28150K .......... .......... .......... .......... .......... 27% 99.5M 2s
 28200K .......... .......... .......... .......... .......... 27%  110M 2s
 28250K .......... .......... .......... .......... .......... 27%  105M 2s
 28300K .......... .......... .......... .......... .......... 27%  124M 2s
 28350K .......... .......... .......... .......... .......... 27% 68.5M 2s
 28400K .......... .......... .......... .......... .......... 27%  176M 2s
 28450K .......... .......... .......... .......... .......... 27%  142M 2s
 28500K .......... .......... .......... .......... .......... 27%  102M 2s
 28550K .......... .......... .......... .......... .......... 27%  117M 2s
 28600K .......... .......... .......... .......... .......... 27% 88.9M 2s
 28650K .......... .......... .......... .......... .......... 28%  130M 2s
 28700K .......... .......... .......... .......... .......... 28%  112M 2s
 28750K .......... .......... .......... .......... .......... 28% 97.0M 2s
 28800K .......... .......... .......... .......... .......... 28%  127M 2s
 28850K .......... .......... .......... .......... .......... 28%  114M 2s
 28900K .......... .......... .......... .......... .......... 28% 86.7M 2s
 28950K .......... .......... .......... .......... .......... 28%  125M 2s
 29000K .......... .......... .......... .......... .......... 28%  107M 2s
 29050K .......... .......... .......... .......... .......... 28% 88.7M 2s
 29100K .......... .......... .......... .......... .......... 28%  136M 2s
 29150K .......... .......... .......... .......... .......... 28%  118M 2s
 29200K .......... .......... .......... .......... .......... 28%  109M 2s
 29250K .......... .......... .......... .......... .......... 28% 98.6M 2s
 29300K .......... .......... .......... .......... .......... 28%  117M 2s
 29350K .......... .......... .......... .......... .......... 28%  113M 2s
